schema	state_id	game	source_trace_artifact	source_trace_sha256	review_step_index	global_step_before	global_step_after	round_index	round_step_index	action_value	action_name	x_before	y_before	z_before	x_after	y_after	z_after	shape_before	color_before	rotation_before	shape_after	color_after	rotation_after	goals_completed_after	goal_count	steps_remaining_after	lives_after	transition_reason	round_completed_after_step	win_after_step	state_after_sha256
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	245	245	246	5	61	1	ACTION1	39	30	0	39	25	0	5	1	1	5	1	1	1	2	20	3	ok	false	false	33a540c0aa336af38c796ed8dd94f9984f5d54b0b528788ce59a77da33d1df67
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	246	246	247	5	62	1	ACTION1	39	25	0	39	20	0	5	1	1	5	1	1	1	2	19	3	ok	false	false	2d3fb8653a64a4db512bed62daa6ab896c1639ee54593baa098766758e24e384
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	247	247	248	5	63	4	ACTION4	39	20	0	44	20	0	5	1	1	5	1	1	1	2	18	3	ok	false	false	d3e11b3bcfbf078f162eed6bbfac9885e6ab3a5b684fc7009a153907be77f1df
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	248	248	249	5	64	1	ACTION1	44	20	0	44	15	0	5	1	1	5	1	1	1	2	17	3	ok	false	false	5c121549f866e94fff7d0d17695d05980080b33896e7c3e59848eb988ce7234e
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	249	249	250	5	65	4	ACTION4	44	15	0	49	15	0	5	1	1	5	1	1	1	2	16	3	ok	false	false	75e6f0296a7fbccdc12c0d712bf4d4d340f9fda401f690883c278344ecf3289e
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	250	250	251	5	66	1	ACTION1	49	15	0	49	10	0	5	1	1	5	1	1	1	2	15	3	ok	false	false	453e89e13e38255ff39ad0582518002de1b28ac68ca8da0c8fc6a9c5a040aa4b
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	251	251	252	5	67	1	ACTION1	49	10	0	49	25	0	5	1	1	5	1	1	1	2	14	3	ok	false	false	674602343df0f1d973ea38b1b952ceb09b2cfb25255ff7dc827b6e473c48d8e1
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	252	252	253	5	68	4	ACTION4	49	25	0	54	25	0	5	1	1	5	1	1	1	2	13	3	ok	false	false	a5c0c259f44953cec7633aecb8e4fa079ab776dfe6174a8c8772c9cd7b690412
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	253	253	254	5	69	2	ACTION2	54	25	0	54	30	0	5	1	1	5	1	1	1	2	12	3	ok	false	false	a9eb18f2be17bdd422a11f6c23250848131a199d893bda700dd72aeb00b557c9
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	254	254	255	5	70	2	ACTION2	54	30	0	54	35	0	5	1	1	5	1	1	1	2	11	3	ok	false	false	490e70899a82e581621b235d5db28f32ab0d9a11ece4e92b93478893efcb67a0
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	255	255	256	5	71	2	ACTION2	54	35	0	54	40	0	5	1	1	5	1	1	1	2	10	3	ok	false	false	3d4798ece1555340ad598bf08ba1d26dd3f8bb047455cb1c2cce9aecf30ea1bf
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	256	256	257	5	72	2	ACTION2	54	40	0	54	45	0	5	1	1	5	1	1	1	2	9	3	ok	false	false	744a41ebe7303ed9f0b6084cd0fd1ca2abca299dfbc202a01cb7b1e7c60c7c21
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	257	257	258	5	73	2	ACTION2	54	45	0	54	50	0	5	1	1	5	1	1	2	2	8	3	solved	true	false	816f20dc1875e8807a4e5de91469558fb755f05ff32f8be9a013c2067c0d0432
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	258	258	259	6	0	3	ACTION3	19	15	0	14	15	0	1	0	0	1	0	0	0	1	40	3	ok	false	false	e4e9e1134789c46b9f9dd5505f7dd5d7e27bf0f8d3e25926d23a5d2d251763a5
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	259	259	260	6	1	3	ACTION3	14	15	0	9	15	0	1	0	0	1	0	0	0	1	38	3	ok	false	false	6ed3d28fc82a97b88f74e1f43dbe2177aa5a87531c66635cf902200f7e4d03d5
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	260	260	261	6	2	2	ACTION2	9	15	0	9	20	0	1	0	0	1	0	0	0	1	36	3	ok	false	false	9d7c3295cd77bbae8391d3b41d4c9b1868e7a554167e27f5290bcd96a047d113
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	261	261	262	6	3	2	ACTION2	9	20	0	9	25	0	1	0	0	1	0	0	0	1	34	3	ok	false	false	cb20331581a4c6dd7ea0e6bc4324655e0c98292a466b9c6a0a738ed9907589f0
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	262	262	263	6	4	2	ACTION2	9	25	0	9	30	0	1	0	0	1	0	0	0	1	32	3	ok	false	false	17e17342d6327999941abbdc2ffc9bbe73aee0cc1f60db41560fae0da9d3a591
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	263	263	264	6	5	2	ACTION2	9	30	0	9	35	0	1	0	0	1	0	0	0	1	30	3	ok	false	false	b7ecbf454db4525e6c5ce65193e3a9ec97e7c29a1eb001f47573949faf32ac93
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	264	264	265	6	6	2	ACTION2	9	35	0	9	40	0	1	0	0	1	1	0	0	1	28	3	ok	false	false	85e88d07f4e4882bd7be8af52628bdba0087b9eebdaed77f8d30b9e1ecb442f6
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	265	265	266	6	7	4	ACTION4	9	40	0	14	40	0	1	1	0	1	1	0	0	1	26	3	ok	false	false	f50124ec66be93a5eb2d563afb665e493d6e959fb0a2a2a54a04d934c43f428b
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	266	266	267	6	8	4	ACTION4	14	40	0	19	40	0	1	1	0	2	1	0	0	1	24	3	ok	false	false	5fbd43e0c9fd04c9cf7f39be467d3d3ace80d3cea1416d822d38fa7753db70a4
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	267	267	268	6	9	1	ACTION1	19	40	0	19	35	0	2	1	0	2	1	0	0	1	22	3	ok	false	false	536614979426ddeb07bebec3e7ae72a392c3161fd64566b2696a6bd717056dab
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	268	268	269	6	10	2	ACTION2	19	35	0	19	40	0	2	1	0	3	1	0	0	1	20	3	ok	false	false	4d491f581acdd193dc9e92d5dc3111af10b0a9576c50b57c19e0d7864f8b98ba
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	269	269	270	6	11	1	ACTION1	19	40	0	19	35	0	3	1	0	3	1	0	0	1	18	3	ok	false	false	2f825a54f7367261f47606e451c4c75ffffbf533f6ac9e30596795efcf3aceaa
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	270	270	271	6	12	2	ACTION2	19	35	0	19	40	0	3	1	0	4	1	0	0	1	16	3	ok	false	false	c0a34a1b6839ab1e30ef737c76a0a764efe088d853ece7471067414fc2411e29
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	271	271	272	6	13	1	ACTION1	19	40	0	19	35	0	4	1	0	4	1	0	0	1	14	3	ok	false	false	0855f626cfa570d8dba2d5fa627032567b69865d8f613d4cf81b98b080f7e3f0
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	272	272	273	6	14	2	ACTION2	19	35	0	19	40	0	4	1	0	5	1	0	0	1	12	3	ok	false	false	2ee3bcfb93a68dcd16faf3943f3dceadfcb5b4821f1b06dfb70fb9e2a359f4fa
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	273	273	274	6	15	1	ACTION1	19	40	0	19	35	0	5	1	0	5	1	0	0	1	10	3	ok	false	false	5fe469ab38f232c51b234351ddfde8042530b8b32401f2612840ef65fd223022
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	274	274	275	6	16	2	ACTION2	19	35	0	19	40	0	5	1	0	0	1	0	0	1	8	3	ok	false	false	5df5c33a1cdedf958e942c4f9596ad62dfe256bf93379aaeef9e9985e1b5c6c4
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	275	275	276	6	17	3	ACTION3	19	40	0	14	40	0	0	1	0	0	1	0	0	1	6	3	ok	false	false	29c016973f428674d2337076276c52ecfb5c25a1fae7d6ad3d10410e76dabc51
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	276	276	277	6	18	3	ACTION3	14	40	0	9	40	0	0	1	0	0	2	0	0	1	4	3	ok	false	false	155e841e3bce768bc3d92fffc5809ebf4ed618f7b33d9b096dda782e009ab8b7
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	277	277	278	6	19	4	ACTION4	9	40	0	14	40	0	0	2	0	0	2	0	0	1	2	3	ok	false	false	bf98265ba59cc57a311267269380bd6647bcfb41a2d7a6c34a38a5f566c253bc
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	278	278	279	6	20	2	ACTION2	14	40	0	14	45	0	0	2	0	0	2	0	0	1	42	3	ok	false	false	b101b1ded7a9afd540fc7b1fa23cb858e1381194057eb5a3aea91b7807056a94
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	279	279	280	6	21	1	ACTION1	14	45	0	14	40	0	0	2	0	0	2	0	0	1	40	3	ok	false	false	84162514f804c96948f76753fade87acdb49f5faeacfca56230c8b0056d0a012
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	280	280	281	6	22	3	ACTION3	14	40	0	9	40	0	0	2	0	0	3	0	0	1	38	3	ok	false	false	0c183229d53dd74ab627dc22e3fc88bf3824cfdd0e80b4e10ac115cd78bf2f41
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	281	281	282	6	23	1	ACTION1	9	40	0	9	35	0	0	3	0	0	3	0	0	1	36	3	ok	false	false	de72f46c48db89b31b8fa5f4ff14f182a65322d3755b0e90b8fae2c35bfb7018
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	282	282	283	6	24	1	ACTION1	9	35	0	9	30	0	0	3	0	0	3	0	0	1	34	3	ok	false	false	5bf0cde788047024723ff6e7fee809d1bb37a54b3a1182d412939839f31593e1
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	283	283	284	6	25	1	ACTION1	9	30	0	9	25	0	0	3	0	0	3	0	0	1	32	3	ok	false	false	930f4fe3281f780d1ce3fb981ef64d0985d30060613e528843c2aad3dd4d4ac6
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	284	284	285	6	26	4	ACTION4	9	25	0	14	25	0	0	3	0	0	3	0	0	1	30	3	ok	false	false	900df68b2e9982a71a4f45adacf3a13a6df7700a77f1d4e21318edc92b7e06ed
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	285	285	286	6	27	4	ACTION4	14	25	0	19	25	0	0	3	0	0	3	0	0	1	28	3	ok	false	false	1815d513a287ab46ced539a7113528d2c4c5ecb82b56b4e31c4b2f556ec9448d
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	286	286	287	6	28	4	ACTION4	19	25	0	24	25	0	0	3	0	0	3	0	0	1	26	3	ok	false	false	5094236b6e14951d9c37be1fc239b9c7d507fe4d31bdff142f15e0f9d2581010
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	287	287	288	6	29	4	ACTION4	24	25	0	29	25	0	0	3	0	0	3	0	0	1	24	3	ok	false	false	6010d495061c243790a1a7a57223f13155fa4db2435af45e15083b2648f4e2e8
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	288	288	289	6	30	1	ACTION1	29	25	0	29	20	0	0	3	0	0	3	0	0	1	42	3	ok	false	false	f970e3b3eb31cef30390a5eb6959ef120fe28f51db3072347c3411162e0ca6bb
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	289	289	290	6	31	4	ACTION4	29	20	0	34	20	0	0	3	0	0	3	0	0	1	40	3	ok	false	false	5279ea3f66aefb1fa285a8db4a836781ac97829ea9af0be22d037fe102caaad2
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	290	290	291	6	32	4	ACTION4	34	20	0	39	40	0	0	3	0	0	3	0	0	1	38	3	ok	false	false	62f6384285dc3558061ccb7158da1a8b539be7cf724e504ae84f3e61cf370133
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	291	291	292	6	33	1	ACTION1	39	40	0	39	35	0	0	3	0	0	3	0	0	1	36	3	ok	false	false	19e5564faf988079489f209041e23f96cdc7278ad9a18fb8832694ec9f0c4787
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	292	292	293	6	34	4	ACTION4	39	35	0	44	35	0	0	3	0	0	3	0	0	1	34	3	ok	false	false	2e2e4b76f53fd7317d5b956a654818480f976422be436599d9a1dc1fffac21d9
arc_agi3.ls20_source_world_model_simulation_trace_tsv.v001	ls20:full_reset:not_finished:35e4343f-b3f3-4bfa-9dd9-cd018ade915a	ls20	experiments/2026-05-06_arc_agi3_model_decision_v060_ls20_simulation_review_reset/ls20_source_simulation_trace.json	23fcb4f41cce73d2d19df671ce9f55bec5b69aee2a3f2ecf35c526f0411ed31e	293	293	294	6	35	4	ACTION4	44	35	0	49	35	0	0	3	0	0	3	0	0	1	32	3	ok	false	false	f2828dffad0a67270030c48f14add73673965a52d563c912424573b3c3912435
